x_usteps,y_usteps,distance_mm
8000,33000,308.43316545357925
9000,33000,309.12184415632044
10000,33000,309.6923341783548
11000,33000,310.1372438714692
12000,33000,310.4508086897272
13000,33000,310.6289658787612
14000,33000,310.6694071155208
15000,33000,310.57160841644105
16000,33000,310.3368369265225
17000,33000,309.9681345013578
18000,33000,309.4702782948268
19000,33000,308.8497188631135
20000,33000,308.114496587009
21000,33000,307.27413749538977
22000,33000,306.3395298396505
23000,33000,305.32278301827665
24000,33000,304.2370706794221
25000,33000,303.0964600343611
26000,33000,301.915729593341
27000,33000,300.7101776853732
28000,33000,299.49542424290615
29000,33000,298.28720841958994
30000,33000,297.1011846633322
31000,33000,295.9527198868578
32000,33000,294.8566943637651
33000,33000,293.8273089298037
34000,33000,292.87790098739924
35000,33000,292.0207716973963
36000,33000,291.26702659703545
37000,33000,290.62643170922547
38000,33000,290.10728700745415
39000,33000,289.71631887581077
40000,33000,289.45859295747954
41000,33000,289.3374485208967
42000,33000,289.35445519396745
43000,33000,289.5093926269227
44000,33000,289.8002533473172
45000,33000,290.22326877017815
46000,33000,290.77295802629857
47000,33000,291.4421989760249
48000,33000,292.22232048843586
49000,33000,293.1032147902826
50000,33000,294.07346842902285
51000,33000,295.12051015310385
52000,33000,296.23077379346
53000,33000,297.38987403582365
54000,33000,298.5827928064254
55000,33000,299.79407385614815
56000,33000,301.008023021972
57000,33000,302.2089115709899
58000,33000,303.3811799923342
59000,33000,304.50963959654916
60000,33000,305.5796693103555
0,34000,300.0
1000,34000,300.61390756602776
2000,34000,301.219860937261
3000,34000,301.810008978744
4000,34000,302.3767053398871
5000,34000,302.91260752567086
6000,34000,303.41077203089617
7000,34000,303.86474430485606
8000,34000,304.26864238078844
9000,34000,304.61723308655
10000,34000,304.9059998490756
11000,34000,305.13120121410344
12000,34000,305.289919322945
13000,34000,305.3800977182035
14000,34000,305.4005679886036
15000,34000,305.3510649077052
16000,34000,305.23222987035376
17000,34000,305.0456025823418
18000,34000,304.7936011109566
19000,34000,304.4794905548919
20000,34000,304.1073407394573
21000,34000,303.68197348521414
22000,34000,303.2089001332613
23000,34000,302.69425013663323
24000,34000,302.1446916430296
25000,34000,301.5673450978578
26000,34000,300.969690987006
27000,34000,300.3594729146916
28000,34000,299.74459727217436
29000,34000,299.1330307972918
30000,34000,298.53269735210426
31000,34000,297.95137525606725
32000,34000,297.39659650495037
33000,34000,296.8755491812898
34000,34000,296.3949843208097
35000,34000,295.96112844151247
36000,34000,295.57960286876965
37000,34000,295.2553509016911
38000,34000,294.9925737644534
39000,34000,294.7946761724452
40000,34000,294.66422221850917
41000,34000,294.60290215085
42000,34000,294.61151047305424
43000,34000,294.6899356499731
44000,34000,294.8371615528464
45000,34000,295.05128062494225
46000,34000,295.3295185971314
47000,34000,295.66827043316334
48000,34000,296.0631470389139
49000,34000,296.50903213040846
50000,34000,297.0001485238006
51000,34000,297.5301329884086
52000,34000,298.09211869296524
53000,34000,298.67882417685155
54000,34000,299.28264769354394
55000,34000,299.89576570389886
56000,34000,300.51023424313036
57000,34000,301.11809184810187
58000,34000,301.7114627113388
59000,34000,302.2826587252289
60000,34000,302.8242790942586
0,35000,300.0
1000,35000,300.0038662148178
2000,35000,300.0076823363846
3000,35000,300.011398920491
4000,35000,300.0149678126009
5000,35000,300.0183427717743
6000,35000,300.021480069795
7000,35000,300.02433905774296
8000,35000,300.0268826926686
9000,35000,300.0290780175457
10000,35000,300.030896588285
11000,35000,300.03231484227405
12000,35000,300.03331440367094
13000,35000,300.03388232149325
14000,35000,300.03401123741986
15000,35000,300.0336994811303
16000,35000,300.03295109194653
17000,35000,300.0317757664965
18000,35000,300.0301887330786
19000,35000,300.02821055435356
20000,35000,300.0258668609207
21000,35000,300.0231880192312
22000,35000,300.02020873814
23000,35000,300.01696761919465
24000,35000,300.01350665648823
25000,35000,300.0098706925558
26000,35000,300.0061068373646
27000,35000,300.0022638579263
28000,35000,299.9983915464388
29000,35000,299.99454007514555
30000,35000,299.9907593462707
31000,35000,299.98709834545235
32000,35000,299.98360450705246
33000,35000,299.98032309956545
34000,35000,299.97729663908945
35000,35000,299.9745643384596
36000,35000,299.97216159918037
37000,35000,299.9701195527402
38000,35000,299.96846465725105
39000,35000,299.9672183546398
40000,35000,299.966396792832
41000,35000,299.96601061652905
42000,35000,299.9660648292879
43000,35000,299.9665587286921
44000,35000,299.9674859154524
45000,35000,299.96883437632033
46000,35000,299.9705866397399
47000,35000,299.9727200022206
48000,35000,299.9752068224992
49000,35000,299.9780148796778
50000,35000,299.9811077906997
51000,35000,299.9844454817523
52000,35000,299.9879847074901
53000,35000,299.99167961135026
54000,35000,299.99548231970044
55000,35000,299.99934356212174
56000,35000,300.0032133097888
57000,35000,300.00704142367675
58000,35000,300.0107783041957
59000,35000,300.01437553383573
60000,35000,300.0177865044968
0,36000,300.0
1000,36000,299.39375490849795
2000,36000,298.79536473167343
3000,36000,298.2125826107044
4000,36000,297.6529594584145
5000,36000,297.12374612462423
6000,36000,296.63179944931693
7000,36000,296.18349342085895
8000,36000,295.7846365903666
9000,36000,295.44039681225377
10000,36000,295.15523428607275
11000,36000,294.93284376720186
12000,36000,294.77610669513695
13000,36000,294.6870538596446
14000,36000,294.66683908849905
15000,36000,294.7157242977221
16000,36000,294.8330760980247
17000,36000,295.0173740014203
18000,36000,295.26623012167806
19000,36000,295.5764201133658
20000,36000,295.943924948614
21000,36000,296.36398299031424
22000,36000,296.83115168705723
23000,36000,297.33937809044903
24000,36000,297.8820772811369
25000,36000,298.45221768740487
26000,36000,299.04241219089397
27000,36000,299.6450138390218
28000,36000,300.2522149239867
29000,36000,300.85614814462394
30000,36000,301.4489885403929
31000,36000,302.02305487677063
32000,36000,302.5709091684362
33000,36000,303.08545305075603
34000,36000,303.5600197509183
35000,36000,303.9884604670754
36000,36000,304.3652240363118
37000,36000,304.68542885920266
38000,36000,304.9449261490635
39000,36000,305.14035368639026
40000,36000,305.26917938201166
41000,36000,305.3297340845208
42000,36000,305.32123320691124
43000,36000,305.24378689220805
44000,36000,305.09839858638156
45000,36000,304.8869520370337
46000,36000,304.6121868863114
47000,36000,304.27766317428024
48000,36000,303.8877152126771
49000,36000,303.4473954266846
50000,36000,302.9624088923491
51000,36000,302.43903941782077
52000,36000,301.884068126155
53000,36000,301.30468559457154
54000,36000,300.70839868855273
55000,36000,300.1029332979008
56000,36000,299.4961342349704
57000,36000,298.8958635920614
58000,36000,298.3098988749212
59000,36000,297.74583223220657
60000,36000,297.21097208655567
0,37000,300.0
1000,37000,298.7946129724721
2000,37000,297.60484374109194
3000,37000,296.4461077474514
4000,37000,295.333418345871
5000,37000,294.2811922803946
6000,37000,293.3030628918634
7000,37000,292.41170347528333
8000,37000,291.61866307618465
9000,37000,290.93421685350563
10000,37000,290.36723294779847
11000,37000,289.92505757970105
12000,37000,289.613419867416
13000,37000,289.4363575964438
14000,37000,289.3961649033485
15000,37000,289.4933625513978
16000,37000,289.72669118320806
17000,37000,290.09312763781617
18000,37000,290.5879241207641
19000,37000,291.2046697196819
20000,37000,291.93537346833307
21000,37000,292.77056788288866
22000,37000,293.69943162894543
23000,37000,294.7099297299326
24000,37000,295.7889695002742
25000,37000,296.9225701829324
26000,37000,298.09604409339556
27000,37000,299.2941869230892
28000,37000,300.5014747365116
29000,37000,301.70226510966864
30000,37000,302.88099980372425
31000,37000,304.02240634789223
32000,37000,305.1116959197269
33000,37000,306.13475495894414
34000,37000,307.0783280320967
35000,37000,307.93018957878746
36000,37000,308.67930231416227
37000,37000,309.3159602353146
38000,37000,309.83191437871545
39000,37000,310.2204796992721
40000,37000,310.47662168621923
41000,37000,310.5970215935892
42000,37000,310.5801194400926
43000,37000,310.4261342212733
44000,37000,310.1370610720567
45000,37000,309.71664541645464
46000,37000,309.17033443935986
47000,37000,308.5052065091958
48000,37000,307.7298794658662
49000,37000,306.8543989622893
50000,37000,305.8901083062358
51000,37000,304.84950148888817
52000,37000,303.74606130437985
53000,37000,302.5940846577456
54000,37000,301.40849732471
55000,37000,300.20466056340825
56000,37000,298.9981720837074
57000,37000,297.8046639529024
58000,37000,296.6396000562531
59000,37000,295.51807573660074
60000,37000,294.45462220906467
0,38000,300.0
1000,38000,298.2172812528717
2000,38000,296.4576605956892
3000,38000,294.74393684418027
4000,38000,293.0983141432321
5000,38000,291.5421142752204
6000,38000,290.0955004008137
7000,38000,288.77721581165105
8000,38000,287.6043410797877
9000,38000,286.5920727504416
10000,38000,285.7535264454451
11000,38000,285.09956692852364
12000,38000,284.63866733418985
13000,38000,284.3767993841767
14000,38000,284.3173560138382
15000,38000,284.46110741102194
16000,38000,284.80619103700303
17000,38000,285.348135758775
18000,38000,286.0799197800229
19000,38000,286.9920616201873
20000,38000,288.07274296283373
21000,38000,289.3079617816215
22000,38000,290.6817137598714
23000,38000,292.1761996531383
24000,38000,293.77205590806267
25000,38000,295.4486055494478
26000,38000,297.18412608490524
27000,38000,298.95613095591574
28000,38000,300.7416608886392
29000,38000,302.5175813695394
30000,38000,304.2608823915299
31000,38000,305.9489765869323
32000,38000,307.55999188443695
33000,38000,309.07305489820783
34000,38000,310.4685613773545
35000,38000,311.7284302116474
36000,38000,312.8363377024092
37000,38000,313.7779290632136
38000,38000,314.5410044100469
39000,38000,315.11567683112065
40000,38000,315.4945004882773
41000,38000,315.67256709022274
42000,38000,315.64756948761277
43000,38000,315.41983156601526
44000,38000,314.9923040494328
45000,38000,314.37052626875993
46000,38000,313.5625543905274
47000,38000,312.5788570358495
48000,38000,311.43217964200545
49000,38000,310.1373793240754
50000,38000,308.7112323762749
51000,38000,307.1722169071274
52000,38000,305.54027342479867
53000,38000,303.83654647460855
54000,38000,302.08311067623674
55000,38000,300.302684710266
56000,38000,298.51833695984425
57000,38000,296.75318662136766
58000,38000,295.030104156793
59000,38000,293.3714149687195
60000,38000,291.79861013762184
0,39000,300.0
1000,39000,297.6722059627936
2000,39000,295.37457237357336
3000,39000,293.1368689014987
4000,39000,290.9880887212659
5000,39000,288.95607285825093
6000,39000,287.0671494616644
7000,39000,285.34579267953757
8000,39000,283.81430555537986
9000,39000,282.49253105511144
10000,39000,281.39759496839747
11000,39000,280.54368401552483
12000,39000,279.9418620348174
13000,39000,279.599926632187
14000,39000,279.52230815016435
15000,39000,279.710012265434
16000,39000,280.1606069586185
17000,39000,280.86825402513887
18000,39000,281.82378471887716
19000,39000,283.01481854854967
20000,39000,284.4259236875879
21000,39000,286.0388169191484
22000,39000,287.83260052563253
23000,39000,289.7840330534162
24000,39000,291.8678304445837
25000,39000,294.0569936340007
26000,39000,296.3231583671617
27000,39000,298.63696270633943
28000,39000,300.9684274633812
29000,39000,303.287344630013
30000,39000,305.5636687728888
31000,39000,307.7679063222108
32000,39000,309.8714977100393
33000,39000,311.84718740705233
34000,39000,313.6693770633138
35000,39000,315.31445717752325
36000,39000,316.76111299741973
37000,39000,317.99060068789043
38000,39000,318.98699018856695
39000,39000,319.7373716142838
40000,39000,320.23202252413853
41000,39000,320.464533891903
42000,39000,320.4318931456307
43000,39000,320.1345232005429
44000,39000,319.57627697945753
45000,39000,318.7643874917584
46000,39000,317.70937411771393
47000,39000,316.4249063123894
48000,39000,314.9276264950938
49000,39000,313.2369344191252
50000,39000,311.37473581566184
51000,39000,309.3651585685381
52000,39000,307.23424009733117
53000,39000,305.009589999233
54000,39000,302.7200323207438
55000,39000,300.39523209415154
56000,39000,298.0653109776405
57000,39000,295.7604569790512
58000,39000,293.51053331996985
59000,39000,291.3446915079645
60000,39000,289.2909936302616
0,40000,300.0
1000,40000,297.1692496690095
2000,40000,294.37517642231217
3000,40000,291.6539821314994
4000,40000,289.04092439993155
5000,40000,286.5698597417753
6000,40000,284.2728049144848
7000,40000,282.17952208839506
8000,40000,280.3171332282449
9000,40000,278.7097686829607
10000,40000,277.3782545368042
11000,40000,276.33984277277136
12000,40000,275.6079877444247
13000,40000,275.1921718523388
14000,40000,275.09778268381064
15000,40000,275.3260432076951
16000,40000,275.8739959288066
17000,40000,276.73454120719435
18000,40000,277.8965292457999
19000,40000,279.344904554645
20000,40000,281.06090101977406
21000,40000,283.0222850495105
22000,40000,285.2036436476595
23000,40000,287.57671368119156
24000,40000,290.11074807619485
25000,40000,292.77291419741726
26000,40000,295.52871924972897
27000,40000,298.3424571897209
28000,40000,301.1776713569542
29000,40000,303.99762683070406
30000,40000,306.7657863920286
31000,40000,309.4462839242816
32000,40000,312.004389118378
33000,40000,314.4069574617809
34000,40000,316.6228596808535
35000,40000,318.6233850724353
36000,40000,320.382613498811
37000,40000,321.87775122625595
38000,40000,323.0894262558133
39000,40000,324.0019393197983
40000,40000,324.60346729195356
41000,40000,324.8862163757377
42000,40000,324.84652308593746
43000,40000,324.48490171521945
44000,40000,323.8060376706118
45000,40000,322.8187267662543
46000,40000,321.5357612589795
47000,40000,319.9737641033237
48000,40000,318.15297357347015
49000,40000,316.09698104270706
50000,40000,313.8324253179016
51000,40000,311.38864748939864
52000,40000,308.7973107683363
53000,40000,306.0919902370203
54000,40000,303.30773782782387
55000,40000,300.48062816703504
56000,40000,297.64729116800197
57000,40000,294.8444374296096
58000,40000,292.10838258934064
59000,40000,289.4745767937192
60000,40000,286.9771453826315
0,41000,300.0
1000,41000,296.7175128391448
2000,41000,293.47755576544404
3000,41000,290.32210781795226
4000,41000,287.2920530792697
5000,41000,284.426650954172
6000,41000,281.763027498647
7000,41000,279.335694390017
8000,41000,277.1761017706906
9000,41000,275.3122307591969
10000,41000,273.768230908201
11000,41000,272.5641073068355
12000,41000,271.7154613814583
13000,41000,271.2332887531947
14000,41000,271.123836771356
15000,41000,271.388523568626
16000,41000,272.0239196867905
17000,41000,273.02179251107947
18000,41000,274.3692129374
19000,41000,276.0487228904096
20000,41000,278.03856152195306
21000,41000,280.3129471590868
22000,41000,282.8424113485831
23000,41000,285.5941806698125
24000,41000,288.53260136898217
25000,41000,291.6196013128871
26000,41000,294.81518327679277
27000,41000,298.0779431750855
28000,41000,301.3656065201471
29000,41000,304.6355761587371
30000,41000,307.84548418904615
31000,41000,310.95374090741456
32000,41000,313.920073672198
33000,41000,316.70604870290225
34000,41000,319.27556905380914
35000,41000,321.5953423100167
36000,41000,323.63531194611284
37000,41000,325.3690467585119
38000,41000,326.7740833257104
39000,41000,327.83221705931857
40000,41000,328.529738074817
41000,41000,328.8576088259405
42000,41000,328.81158120113906
43000,41000,328.3922515649371
44000,41000,327.6050530310377
45000,41000,326.4601850672877
46000,41000,324.9724813445874
47000,41000,323.1612175419832
48000,41000,321.0498615981478
49000,41000,318.66576964515565
50000,41000,316.0398315642391
51000,41000,313.2060707559388
52000,41000,310.20120331029455
53000,41000,307.0641622887589
54000,41000,303.83559328155513
55000,41000,300.557327776373
56000,41000,297.2718411617876
57000,41000,294.02170238787147
58000,41000,290.84902241455984
59000,41000,287.794908594042
60000,41000,284.89893205656205
0,42000,300.0
1000,42000,296.32516917824313
2000,42000,292.697951909097
3000,42000,289.1653448323123
4000,42000,285.7731187550533
5000,42000,282.5652256148732
6000,42000,279.5832290091751
7000,42000,276.8657656695957
8000,42000,274.44804485880917
9000,42000,272.3613921758992
10000,42000,270.6328436810593
11000,42000,269.28479559841276
12000,42000,268.33471413563495
13000,42000,267.79490918014847
14000,42000,267.67237480403276
15000,42000,267.9686986441743
16000,42000,268.6800413317866
17000,42000,269.79718623782645
18000,42000,271.3056588897704
19000,42000,273.1859145125095
20000,42000,275.4135912634563
21000,42000,277.959825880783
22000,42000,280.7916276550417
23000,42000,283.8723058787408
24000,42000,287.1619452355582
25000,42000,290.61792296973084
26000,42000,294.1954611348311
27000,42000,297.84820676662645
28000,42000,301.52883246291844
29000,42000,305.1896495888471
30000,42000,308.7832261625667
31000,42000,312.2630014155541
32000,42000,315.5838890648978
33000,42000,318.70286148117054
34000,42000,321.5795071830181
35000,42000,324.1765544351931
36000,42000,326.46035416595
37000,42000,328.4013159468019
38000,42000,329.9742913857953
39000,42000,331.15889996680517
40000,42000,331.9397931130586
41000,42000,332.3068530535055
42000,42000,332.2553239153905
43000,42000,331.78587334450395
44000,42000,330.90458385471914
45000,42000,329.62287401889625
46000,42000,327.9573505222569
47000,42000,325.9295929951237
48000,42000,323.5658744128751
49000,42000,320.89682068579964
50000,42000,317.95701384943015
51000,42000,314.7845439966874
52000,42000,311.42051575729886
53000,42000,307.9085157188734
54000,42000,304.2940476900784
55000,42000,300.6239431230259
56000,42000,296.9457543338268
57000,42000,293.30713838315177
58000,42000,289.75523959965165
59000,42000,286.33607874667564
60000,42000,283.0939567466483
0,43000,300.0
1000,43000,295.9993177341308
2000,43000,292.0504709689374
3000,43000,288.2046235898682
4000,43000,284.51160495381
5000,43000,281.019264266794
6000,43000,277.7728506178536
7000,43000,274.8144267017268
8000,43000,272.1823238266039
9000,43000,269.91064526820014
10000,43000,268.0288244050305
11000,43000,266.56124335997856
12000,43000,265.52691708929353
13000,43000,264.93924701216855
14000,43000,264.8058473730388
15000,43000,265.1284465863657
16000,43000,265.90286484214977
17000,43000,267.1190682623287
18000,43000,268.7612989063766
19000,43000,270.8082789416635
20000,43000,273.2334863332084
21000,43000,276.00549848080743
22000,43000,279.08839935114395
23000,43000,282.4422448298074
24000,43000,286.0235802638106
25000,43000,289.78600348897913
26000,43000,293.6807660472577
27000,43000,297.65740480415934
28000,43000,301.66439578270405
29000,43000,305.6498217423381
30000,43000,309.5620448532375
31000,43000,313.35037575038115
32000,43000,316.9657302986816
33000,43000,320.36126555969054
34000,43000,323.49298671986855
35000,43000,326.32031711665496
36000,43000,328.80662397669914
37000,43000,330.9196930544402
38000,43000,332.6321460213009
39000,43000,333.9217951975253
40000,43000,334.77193103051616
41000,43000,335.1715385949142
42000,43000,335.1154403092974
43000,43000,334.60436302037067
44000,43000,333.64492858545606
45000,43000,332.2495680753047
46000,43000,330.43636070887464
47000,43000,328.2287996069445
48000,43000,325.6554873996123
49000,43000,322.7497656315942
50000,43000,319.54928276699206
51000,43000,316.0955063907493
52000,43000,312.43318592703594
53000,43000,308.60977283594195
54000,43000,304.6748058007961
55000,43000,300.67926887203134
56000,43000,296.67493088391336
57000,43000,292.7136747030873
58000,43000,288.846824999645
59000,43000,285.12448325055857
60000,43000,281.5948785916173
0,44000,300.0
1000,44000,295.74585444757724
2000,44000,291.5468284347738
3000,44000,287.45732733578825
4000,44000,283.5303374471803
5000,44000,279.8167394621661
6000,44000,276.36464922651123
7000,44000,273.21879431762676
8000,44000,270.41993452432337
9000,44000,268.0043337358744
10000,44000,266.0032900829438
11000,44000,264.44273041818593
12000,44000,263.3428743906959
13000,44000,262.7179724667862
14000,44000,262.57612129146537
15000,44000,262.91915878291974
16000,44000,263.74264031922286
17000,44000,265.0358963258134
18000,44000,266.7821705176008
19000,44000,268.95883700454107
20000,44000,271.53769344771877
21000,44000,274.48532646761026
22000,44000,277.76354457005505
23000,44000,281.32987298065916
24000,44000,285.1381039762262
25000,44000,289.1388955827562
26000,44000,293.280410882883
27000,44000,297.50898964945736
28000,44000,301.76984360314435
29000,44000,306.0077662858155
30000,44000,310.1678483521434
31000,44000,314.1961890116053
32000,44000,318.04059440297976
33000,44000,321.6512538527317
34000,44000,324.9813852552326
35000,44000,327.9878412128405
36000,44000,330.63166808228505
37000,44000,332.8786106839817
38000,44000,334.69955613492493
39000,44000,336.070911054566
40000,44000,336.9749072563458
41000,44000,337.3998319641391
42000,44000,337.3401795707733
43000,44000,336.7967229723374
44000,44000,335.7765035540262
45000,44000,334.2927399572695
46000,44000,332.36465681022094
47000,44000,330.01723564068766
48000,44000,327.28089119883805
49000,44000,324.19107738346713
50000,44000,320.78782787769956
51000,44000,317.1152374459614
52000,44000,313.2208906128799
53000,44000,309.1552451265297
54000,44000,304.97097819428456
55000,44000,300.72230396187774
56000,44000,296.4642710788669
57000,44000,292.2520494517122
58000,44000,288.14021542576955
59000,44000,284.182044657856
60000,44000,280.42882184140143
0,45000,300.0
1000,45000,295.5693654714192
2000,45000,291.1961371910326
3000,45000,286.93697761349637
4000,45000,282.8470712434745
5000,45000,278.97940962848776
6000,45000,275.38410476517424
7000,45000,272.10773981492684
8000,45000,269.1927655414668
9000,45000,266.6769502905115
10000,45000,264.59289063796325
11000,45000,262.9675890469895
12000,45000,261.82210400614747
13000,45000,261.1712771815988
14000,45000,261.02354111860996
15000,45000,261.3808099838866
16000,45000,262.2384547643562
17000,45000,263.5853632437408
18000,45000,265.40408397982293
19000,45000,267.6710524169395
20000,45000,270.3568962040401
21000,45000,273.42681576240557
22000,45000,276.84103517213845
23000,45000,280.55531753543994
24000,45000,284.521538139284
25000,45000,288.6883079912119
26000,45000,293.00163964930186
27000,45000,297.4056467193792
28000,45000,301.8432679563146
29000,45000,306.25700658747286
30000,45000,310.5896752791459
31000,45000,314.785137093689
32000,45000,318.78903283702704
33000,45000,322.54948537253256
34000,45000,326.01777177571614
35000,45000,329.1489546208468
36000,45000,331.90246422013155
37000,45000,334.2426242715776
38000,45000,336.13911410489237
39000,45000,337.5673615362574
40000,45000,338.508861241887
41000,45000,338.9514145253128
42000,45000,338.8892873718099
43000,45000,338.3232847421059
44000,45000,337.26074014277407
45000,45000,335.71542060844416
46000,45000,333.7073483269439
47000,45000,331.2625412185146
48000,45000,328.41267583033004
49000,45000,325.1946769140795
50000,45000,321.650239004323
51000,45000,317.82528619636656
52000,45000,313.76937712313475
53000,45000,309.5350628405562
54000,45000,305.1772059411264
55000,45000,300.7522697176649
56000,45000,296.3175865873342
57000,45000,291.930615254706
58000,45000,287.6481962385631
59000,45000,283.5258154083281
60000,45000,279.61688507223033
0,46000,300.0
1000,46000,295.47304418892594
2000,46000,291.0047426286546
3000,46000,286.6529896064988
4000,46000,282.47416932938376
5000,46000,278.5224253725558
6000,46000,274.84895915940524
7000,46000,271.50136656176596
8000,46000,268.52302121613934
9000,46000,265.9525125460078
10000,46000,263.82314577159457
11000,46000,262.1625103852758
12000,46000,260.99212268376544
13000,46000,260.32714698866175
14000,46000,260.17619916740995
15000,46000,260.5412350003921
16000,46000,261.4175248405355
17000,46000,262.7937148937666
18000,46000,264.6519743263191
19000,46000,266.9682262928774
20000,46000,269.7124598922004
21000,46000,272.84911900832117
22000,46000,276.3375629992371
23000,46000,280.13259326410156
24000,46000,284.18503886636273
25000,46000,288.44239362512576
26000,46000,292.84949642015914
27000,46000,297.3492458960619
28000,46000,301.8833403054072
29000,46000,306.39303290496457
30000,46000,310.81989311758304
31000,46000,315.10656359761674
32000,46000,319.19750339084874
33000,46000,323.03970756003974
34000,46000,326.58339395215353
35000,46000,329.7826482090466
36000,46000,332.5960186644344
37000,46000,334.98705341925324
38000,46000,336.924772636712
39000,46000,338.3840699376656
40000,46000,339.3460376955636
41000,46000,339.79821201623724
42000,46000,339.7347342284032
43000,46000,339.1564267925059
44000,46000,338.0707826443727
45000,46000,336.4918681117534
46000,46000,334.4401406616208
47000,46000,331.9421838396204
48000,46000,329.0303628359698
49000,46000,325.742405140525
50000,46000,322.1209117203257
51000,46000,318.2128050531281
52000,46000,314.0687211685708
53000,46000,309.74235357409145
54000,46000,305.28975756612823
55000,46000,300.7686239404108
56000,46000,296.23753151163555
57000,46000,291.7551881273759
58000,46000,287.3796700101567
59000,46000,283.1676692832833
60000,46000,279.1737594299807
0,47000,300.0
1000,47000,295.4586334328719
2000,47000,290.97610783188804
3000,47000,286.6105017804943
4000,47000,282.41837897467786
5000,47000,278.4540553460956
6000,47000,274.768895308733
7000,47000,271.4106462473892
8000,47000,268.422819870798
9000,47000,265.8441284449856
10000,47000,263.70798321140103
11000,47000,262.04206148864665
12000,47000,260.8679480667274
13000,47000,260.2008555401538
14000,47000,260.0494272034475
15000,47000,260.4156250628685
16000,47000,261.29470441535665
17000,47000,262.67527532406075
18000,47000,264.53945019393694
19000,47000,266.8630755353287
20000,47000,269.6160449126459
21000,47000,272.76268902337085
22000,47000,276.26223785326886
23000,47000,280.0693489198126
24000,47000,284.1346947595476
25000,47000,288.40560204752103
26000,47000,292.8267340679179
27000,47000,297.3408076933612
28000,47000,301.8893355832143
29000,47000,306.41338398447215
30000,47000,310.85433631666757
31000,47000,315.15465264727936
32000,47000,319.25861521737335
33000,47000,323.11305035795056
34000,47000,326.66801744337346
35000,47000,329.87745595533215
36000,47000,332.6997822735589
37000,47000,335.0984284608738
38000,47000,337.042316061703
39000,47000,338.5062587752234
40000,47000,339.4712887858293
41000,47000,339.9249025227688
42000,47000,339.8612226647239
43000,47000,339.28107429029507
44000,47000,338.191974187734
45000,47000,336.60803346243483
46000,47000,334.5497747040661
47000,47000,332.0438660822476
48000,47000,329.1227758160047
49000,47000,325.8243514939256
50000,47000,322.1913296956268
51000,47000,318.2707822682
52000,47000,314.1135064320487
53000,47000,309.77336661831083
54000,47000,305.30659656545834
55000,47000,300.7710707175752
56000,47000,296.2255543645616
57000,47000,291.72894223994825
58000,47000,287.3394954415516
59000,47000,283.1140865619355
60000,47000,279.10746280927106
0,48000,300.0
1000,48000,295.5263939508024
2000,48000,291.11075091740463
3000,48000,286.81028290821695
4000,48000,282.68070964742213
5000,48000,278.77553663316394
6000,48000,275.1453618847221
7000,48000,271.83722036091626
8000,48000,268.8939745438926
9000,48000,266.35375908429285
10000,48000,264.2494867033536
11000,48000,262.6084217537966
12000,48000,261.4518269647388
13000,48000,260.79468794762977
14000,48000,260.64551903270166
15000,48000,261.006252951643
16000,48000,261.87221579584093
17000,48000,263.2321875746508
18000,48000,265.0685475890581
19000,48000,267.35750273717616
20000,48000,270.06939579350137
21000,48000,273.16908966765465
22000,48000,276.6164226638973
23000,48000,280.36672884277687
24000,48000,284.37141674274966
25000,48000,288.57859896347986
26000,48000,292.93376445351356
27000,48000,297.3804847917216
28000,48000,301.86114531146006
29000,48000,306.31769159451613
30000,48000,310.6923816627683
31000,48000,314.9285341216644
32000,48000,318.97126256207383
33000,48000,322.76818670511443
34000,48000,326.2701110758889
35000,48000,329.4316624127822
36000,48000,332.2118775536211
37000,48000,334.57473418165193
38000,48000,336.48961755463836
39000,48000,337.9317171698265
40000,48000,338.88234822532263
41000,48000,339.32919371281537
42000,48000,339.2664640049288
43000,48000,338.6949718694859
44000,48000,337.62212193874797
45000,48000,336.06181477007345
46000,48000,334.0342667410503
47000,48000,331.5657481126602
48000,48000,328.688242654302
49000,48000,325.4390332408004
50000,48000,321.860218790679
51000,48000,317.9981688045678
52000,48000,313.9029225711085
53000,48000,309.62754082464454
54000,48000,305.2274182550515
55000,48000,300.75956577728647
56000,48000,296.2818718600505
57000,48000,291.852352484281
58000,48000,287.5283994495106
59000,48000,283.3660367675354
60000,48000,279.41919477805163
0,49000,300.0
1000,49000,295.67509968707924
2000,49000,291.4062356595206
3000,49000,287.2487181592978
4000,49000,283.25641474870935
5000,49000,279.48105236640833
6000,49000,275.9715471187772
7000,49000,272.77337049031433
8000,49000,269.92796018483347
9000,49000,267.472183231009
10000,49000,265.43785830862856
11000,49000,263.85134348461196
12000,49000,262.7331947003631
13000,49000,262.0978994353191
14000,49000,261.95368899753004
15000,49000,262.30243187335617
16000,49000,263.1396095181158
17000,49000,264.4543749013558
18000,49000,266.22969304819395
19000,49000,268.44256175578454
20000,49000,271.0643096251599
21000,49000,274.06096754694727
22000,49000,277.3937088277461
23000,49000,281.019352254595
24000,49000,284.8909215794909
25000,49000,288.95825417490676
26000,49000,293.16865097416155
27000,49000,297.46755927558354
28000,49000,301.7992795636013
29000,49000,306.10768718871896
30000,49000,310.3369595558083
31000,49000,314.43229939878483
32000,49000,318.34064477043785
33000,49000,322.0113565483151
34000,49000,325.39687454887843
35000,49000,328.45333374887826
36000,49000,331.1411326297739
37000,49000,333.42544628135045
38000,49000,335.276677616421
39000,49000,336.670840850376
40000,49000,337.5898722769641
